CNN inference debug log
----------------------

FLATTEN [t=97645000]: idx=255, val=93
FLATTEN [t=97655000]: idx=0, val=127
FLATTEN [t=97665000]: idx=1, val=127
FLATTEN [t=97675000]: idx=2, val=127
FLATTEN [t=97685000]: idx=3, val=127
FLATTEN [t=97695000]: idx=4, val=127
FLATTEN [t=97705000]: idx=5, val=127
FLATTEN [t=97715000]: idx=6, val=127
FLATTEN [t=97725000]: idx=7, val=127
FLATTEN [t=97735000]: idx=8, val=127
FLATTEN [t=97745000]: idx=9, val=127
FC1 [t=98475000]: idx=26, val=39
FLATTEN [t=100115000]: idx=246, val=93
FLATTEN [t=100125000]: idx=247, val=93
FLATTEN [t=100135000]: idx=248, val=93
FLATTEN [t=100145000]: idx=249, val=93
FLATTEN [t=100155000]: idx=250, val=93
FLATTEN [t=100165000]: idx=251, val=93
FLATTEN [t=100175000]: idx=252, val=93
FLATTEN [t=100185000]: idx=253, val=93
FLATTEN [t=100195000]: idx=254, val=93
FLATTEN [t=100205000]: idx=255, val=93
FLATTEN [t=100215000]: idx=0, val=127
FLATTEN [t=100225000]: idx=1, val=127
FLATTEN [t=100235000]: idx=2, val=127
FLATTEN [t=100245000]: idx=3, val=127
FLATTEN [t=100255000]: idx=4, val=127
FLATTEN [t=100265000]: idx=5, val=127
FLATTEN [t=100275000]: idx=6, val=127
FLATTEN [t=100285000]: idx=7, val=127
FLATTEN [t=100295000]: idx=8, val=127
FLATTEN [t=100305000]: idx=9, val=127
FC1 [t=101065000]: idx=27, val=0
FLATTEN [t=102675000]: idx=246, val=93
FLATTEN [t=102685000]: idx=247, val=93
FLATTEN [t=102695000]: idx=248, val=93
FLATTEN [t=102705000]: idx=249, val=93
FLATTEN [t=102715000]: idx=250, val=93
FLATTEN [t=102725000]: idx=251, val=93
FLATTEN [t=102735000]: idx=252, val=93
FLATTEN [t=102745000]: idx=253, val=93
FLATTEN [t=102755000]: idx=254, val=93
FLATTEN [t=102765000]: idx=255, val=93
FLATTEN [t=102775000]: idx=0, val=127
FLATTEN [t=102785000]: idx=1, val=127
FLATTEN [t=102795000]: idx=2, val=127
FLATTEN [t=102805000]: idx=3, val=127
FLATTEN [t=102815000]: idx=4, val=127
FLATTEN [t=102825000]: idx=5, val=127
FLATTEN [t=102835000]: idx=6, val=127
FLATTEN [t=102845000]: idx=7, val=127
FLATTEN [t=102855000]: idx=8, val=127
FLATTEN [t=102865000]: idx=9, val=127
FC1 [t=103655000]: idx=28, val=6
FLATTEN [t=105235000]: idx=246, val=93
FLATTEN [t=105245000]: idx=247, val=93
FLATTEN [t=105255000]: idx=248, val=93
FLATTEN [t=105265000]: idx=249, val=93
FLATTEN [t=105275000]: idx=250, val=93
FLATTEN [t=105285000]: idx=251, val=93
FLATTEN [t=105295000]: idx=252, val=93
FLATTEN [t=105305000]: idx=253, val=93
FLATTEN [t=105315000]: idx=254, val=93
FLATTEN [t=105325000]: idx=255, val=93
FLATTEN [t=105335000]: idx=0, val=127
FLATTEN [t=105345000]: idx=1, val=127
FLATTEN [t=105355000]: idx=2, val=127
FLATTEN [t=105365000]: idx=3, val=127
FLATTEN [t=105375000]: idx=4, val=127
FLATTEN [t=105385000]: idx=5, val=127
FLATTEN [t=105395000]: idx=6, val=127
FLATTEN [t=105405000]: idx=7, val=127
FLATTEN [t=105415000]: idx=8, val=127
FLATTEN [t=105425000]: idx=9, val=127
FC1 [t=106245000]: idx=29, val=0
FLATTEN [t=107795000]: idx=246, val=93
FLATTEN [t=107805000]: idx=247, val=93
FLATTEN [t=107815000]: idx=248, val=93
FLATTEN [t=107825000]: idx=249, val=93
FLATTEN [t=107835000]: idx=250, val=93
FLATTEN [t=107845000]: idx=251, val=93
FLATTEN [t=107855000]: idx=252, val=93
FLATTEN [t=107865000]: idx=253, val=93
FLATTEN [t=107875000]: idx=254, val=93
FLATTEN [t=107885000]: idx=255, val=93
FLATTEN [t=107895000]: idx=0, val=127
FLATTEN [t=107905000]: idx=1, val=127
FLATTEN [t=107915000]: idx=2, val=127
FLATTEN [t=107925000]: idx=3, val=127
FLATTEN [t=107935000]: idx=4, val=127
FLATTEN [t=107945000]: idx=5, val=127
FLATTEN [t=107955000]: idx=6, val=127
FLATTEN [t=107965000]: idx=7, val=127
FLATTEN [t=107975000]: idx=8, val=127
FLATTEN [t=107985000]: idx=9, val=127
FC1 [t=108835000]: idx=30, val=0
FLATTEN [t=110355000]: idx=246, val=93
FLATTEN [t=110365000]: idx=247, val=93
FLATTEN [t=110375000]: idx=248, val=93
FLATTEN [t=110385000]: idx=249, val=93
FLATTEN [t=110395000]: idx=250, val=93
FLATTEN [t=110405000]: idx=251, val=93
FLATTEN [t=110415000]: idx=252, val=93
FLATTEN [t=110425000]: idx=253, val=93
FLATTEN [t=110435000]: idx=254, val=93
FLATTEN [t=110445000]: idx=255, val=93
FLATTEN [t=110455000]: idx=0, val=127
FLATTEN [t=110465000]: idx=1, val=127
FLATTEN [t=110475000]: idx=2, val=127
FLATTEN [t=110485000]: idx=3, val=127
FLATTEN [t=110495000]: idx=4, val=127
FLATTEN [t=110505000]: idx=5, val=127
FLATTEN [t=110515000]: idx=6, val=127
FLATTEN [t=110525000]: idx=7, val=127
FLATTEN [t=110535000]: idx=8, val=127
FLATTEN [t=110545000]: idx=9, val=127
FC1 [t=111425000]: idx=31, val=0
FLATTEN [t=112915000]: idx=246, val=93
FLATTEN [t=112925000]: idx=247, val=93
FLATTEN [t=112935000]: idx=248, val=93
FLATTEN [t=112945000]: idx=249, val=93
FLATTEN [t=112955000]: idx=250, val=93
FLATTEN [t=112965000]: idx=251, val=93
FLATTEN [t=112975000]: idx=252, val=93
FLATTEN [t=112985000]: idx=253, val=93
FLATTEN [t=112995000]: idx=254, val=93
FLATTEN [t=113005000]: idx=255, val=93
FLATTEN [t=113015000]: idx=0, val=127
FLATTEN [t=113025000]: idx=1, val=127
FLATTEN [t=113035000]: idx=2, val=127
FLATTEN [t=113045000]: idx=3, val=127
FLATTEN [t=113055000]: idx=4, val=127
FLATTEN [t=113065000]: idx=5, val=127
FLATTEN [t=113075000]: idx=6, val=127
FLATTEN [t=113085000]: idx=7, val=127
FLATTEN [t=113095000]: idx=8, val=127
FLATTEN [t=113105000]: idx=9, val=127
FC1 [t=114015000]: idx=32, val=35
FLATTEN [t=115475000]: idx=246, val=93
FLATTEN [t=115485000]: idx=247, val=93
FLATTEN [t=115495000]: idx=248, val=93
FLATTEN [t=115505000]: idx=249, val=93
FLATTEN [t=115515000]: idx=250, val=93
FLATTEN [t=115525000]: idx=251, val=93
FLATTEN [t=115535000]: idx=252, val=93
FLATTEN [t=115545000]: idx=253, val=93
FLATTEN [t=115555000]: idx=254, val=93
FLATTEN [t=115565000]: idx=255, val=93
FLATTEN [t=115575000]: idx=0, val=127
FLATTEN [t=115585000]: idx=1, val=127
FLATTEN [t=115595000]: idx=2, val=127
FLATTEN [t=115605000]: idx=3, val=127
FLATTEN [t=115615000]: idx=4, val=127
FLATTEN [t=115625000]: idx=5, val=127
FLATTEN [t=115635000]: idx=6, val=127
FLATTEN [t=115645000]: idx=7, val=127
FLATTEN [t=115655000]: idx=8, val=127
FLATTEN [t=115665000]: idx=9, val=127
FC1 [t=116605000]: idx=33, val=4
FLATTEN [t=118035000]: idx=246, val=93
FLATTEN [t=118045000]: idx=247, val=93
FLATTEN [t=118055000]: idx=248, val=93
FLATTEN [t=118065000]: idx=249, val=93
FLATTEN [t=118075000]: idx=250, val=93
FLATTEN [t=118085000]: idx=251, val=93
FLATTEN [t=118095000]: idx=252, val=93
FLATTEN [t=118105000]: idx=253, val=93
FLATTEN [t=118115000]: idx=254, val=93
FLATTEN [t=118125000]: idx=255, val=93
FLATTEN [t=118135000]: idx=0, val=127
FLATTEN [t=118145000]: idx=1, val=127
FLATTEN [t=118155000]: idx=2, val=127
FLATTEN [t=118165000]: idx=3, val=127
FLATTEN [t=118175000]: idx=4, val=127
FLATTEN [t=118185000]: idx=5, val=127
FLATTEN [t=118195000]: idx=6, val=127
FLATTEN [t=118205000]: idx=7, val=127
FLATTEN [t=118215000]: idx=8, val=127
FLATTEN [t=118225000]: idx=9, val=127
FC1 [t=119195000]: idx=34, val=23
FLATTEN [t=120595000]: idx=246, val=93
FLATTEN [t=120605000]: idx=247, val=93
FLATTEN [t=120615000]: idx=248, val=93
FLATTEN [t=120625000]: idx=249, val=93
FLATTEN [t=120635000]: idx=250, val=93
FLATTEN [t=120645000]: idx=251, val=93
FLATTEN [t=120655000]: idx=252, val=93
FLATTEN [t=120665000]: idx=253, val=93
FLATTEN [t=120675000]: idx=254, val=93
FLATTEN [t=120685000]: idx=255, val=93
FLATTEN [t=120695000]: idx=0, val=127
FLATTEN [t=120705000]: idx=1, val=127
FLATTEN [t=120715000]: idx=2, val=127
FLATTEN [t=120725000]: idx=3, val=127
FLATTEN [t=120735000]: idx=4, val=127
FLATTEN [t=120745000]: idx=5, val=127
FLATTEN [t=120755000]: idx=6, val=127
FLATTEN [t=120765000]: idx=7, val=127
FLATTEN [t=120775000]: idx=8, val=127
FLATTEN [t=120785000]: idx=9, val=127
FC1 [t=121785000]: idx=35, val=0
FLATTEN [t=123155000]: idx=246, val=93
FLATTEN [t=123165000]: idx=247, val=93
FLATTEN [t=123175000]: idx=248, val=93
FLATTEN [t=123185000]: idx=249, val=93
FLATTEN [t=123195000]: idx=250, val=93
FLATTEN [t=123205000]: idx=251, val=93
FLATTEN [t=123215000]: idx=252, val=93
FLATTEN [t=123225000]: idx=253, val=93
FLATTEN [t=123235000]: idx=254, val=93
FLATTEN [t=123245000]: idx=255, val=93
FLATTEN [t=123255000]: idx=0, val=127
FLATTEN [t=123265000]: idx=1, val=127
FLATTEN [t=123275000]: idx=2, val=127
FLATTEN [t=123285000]: idx=3, val=127
FLATTEN [t=123295000]: idx=4, val=127
FLATTEN [t=123305000]: idx=5, val=127
FLATTEN [t=123315000]: idx=6, val=127
FLATTEN [t=123325000]: idx=7, val=127
FLATTEN [t=123335000]: idx=8, val=127
FLATTEN [t=123345000]: idx=9, val=127
FC1 [t=124375000]: idx=36, val=0
FLATTEN [t=125715000]: idx=246, val=93
FLATTEN [t=125725000]: idx=247, val=93
FLATTEN [t=125735000]: idx=248, val=93
FLATTEN [t=125745000]: idx=249, val=93
FLATTEN [t=125755000]: idx=250, val=93
FLATTEN [t=125765000]: idx=251, val=93
FLATTEN [t=125775000]: idx=252, val=93
FLATTEN [t=125785000]: idx=253, val=93
FLATTEN [t=125795000]: idx=254, val=93
FLATTEN [t=125805000]: idx=255, val=93
FLATTEN [t=125815000]: idx=0, val=127
FLATTEN [t=125825000]: idx=1, val=127
FLATTEN [t=125835000]: idx=2, val=127
FLATTEN [t=125845000]: idx=3, val=127
FLATTEN [t=125855000]: idx=4, val=127
FLATTEN [t=125865000]: idx=5, val=127
FLATTEN [t=125875000]: idx=6, val=127
FLATTEN [t=125885000]: idx=7, val=127
FLATTEN [t=125895000]: idx=8, val=127
FLATTEN [t=125905000]: idx=9, val=127
FC1 [t=126965000]: idx=37, val=20
FLATTEN [t=128275000]: idx=246, val=93
FLATTEN [t=128285000]: idx=247, val=93
FLATTEN [t=128295000]: idx=248, val=93
FLATTEN [t=128305000]: idx=249, val=93
FLATTEN [t=128315000]: idx=250, val=93
FLATTEN [t=128325000]: idx=251, val=93
FLATTEN [t=128335000]: idx=252, val=93
FLATTEN [t=128345000]: idx=253, val=93
FLATTEN [t=128355000]: idx=254, val=93
FLATTEN [t=128365000]: idx=255, val=93
FLATTEN [t=128375000]: idx=0, val=127
FLATTEN [t=128385000]: idx=1, val=127
FLATTEN [t=128395000]: idx=2, val=127
FLATTEN [t=128405000]: idx=3, val=127
FLATTEN [t=128415000]: idx=4, val=127
FLATTEN [t=128425000]: idx=5, val=127
FLATTEN [t=128435000]: idx=6, val=127
FLATTEN [t=128445000]: idx=7, val=127
FLATTEN [t=128455000]: idx=8, val=127
FLATTEN [t=128465000]: idx=9, val=127
FC1 [t=129555000]: idx=38, val=57
FLATTEN [t=130835000]: idx=246, val=93
FLATTEN [t=130845000]: idx=247, val=93
FLATTEN [t=130855000]: idx=248, val=93
FLATTEN [t=130865000]: idx=249, val=93
FLATTEN [t=130875000]: idx=250, val=93
FLATTEN [t=130885000]: idx=251, val=93
FLATTEN [t=130895000]: idx=252, val=93
FLATTEN [t=130905000]: idx=253, val=93
FLATTEN [t=130915000]: idx=254, val=93
FLATTEN [t=130925000]: idx=255, val=93
FLATTEN [t=130935000]: idx=0, val=127
FLATTEN [t=130945000]: idx=1, val=127
FLATTEN [t=130955000]: idx=2, val=127
FLATTEN [t=130965000]: idx=3, val=127
FLATTEN [t=130975000]: idx=4, val=127
FLATTEN [t=130985000]: idx=5, val=127
FLATTEN [t=130995000]: idx=6, val=127
FLATTEN [t=131005000]: idx=7, val=127
FLATTEN [t=131015000]: idx=8, val=127
FLATTEN [t=131025000]: idx=9, val=127
FC1 [t=132145000]: idx=39, val=69
FLATTEN [t=133395000]: idx=246, val=93
FLATTEN [t=133405000]: idx=247, val=93
FLATTEN [t=133415000]: idx=248, val=93
FLATTEN [t=133425000]: idx=249, val=93
FLATTEN [t=133435000]: idx=250, val=93
FLATTEN [t=133445000]: idx=251, val=93
FLATTEN [t=133455000]: idx=252, val=93
FLATTEN [t=133465000]: idx=253, val=93
FLATTEN [t=133475000]: idx=254, val=93
FLATTEN [t=133485000]: idx=255, val=93
FLATTEN [t=133495000]: idx=0, val=127
FLATTEN [t=133505000]: idx=1, val=127
FLATTEN [t=133515000]: idx=2, val=127
FLATTEN [t=133525000]: idx=3, val=127
FLATTEN [t=133535000]: idx=4, val=127
FLATTEN [t=133545000]: idx=5, val=127
FLATTEN [t=133555000]: idx=6, val=127
FLATTEN [t=133565000]: idx=7, val=127
FLATTEN [t=133575000]: idx=8, val=127
FLATTEN [t=133585000]: idx=9, val=127
FC1 [t=134735000]: idx=40, val=3
FLATTEN [t=135955000]: idx=246, val=93
FLATTEN [t=135965000]: idx=247, val=93
FLATTEN [t=135975000]: idx=248, val=93
FLATTEN [t=135985000]: idx=249, val=93
FLATTEN [t=135995000]: idx=250, val=93
FLATTEN [t=136005000]: idx=251, val=93
FLATTEN [t=136015000]: idx=252, val=93
FLATTEN [t=136025000]: idx=253, val=93
FLATTEN [t=136035000]: idx=254, val=93
FLATTEN [t=136045000]: idx=255, val=93
FLATTEN [t=136055000]: idx=0, val=127
FLATTEN [t=136065000]: idx=1, val=127
FLATTEN [t=136075000]: idx=2, val=127
FLATTEN [t=136085000]: idx=3, val=127
FLATTEN [t=136095000]: idx=4, val=127
FLATTEN [t=136105000]: idx=5, val=127
FLATTEN [t=136115000]: idx=6, val=127
FLATTEN [t=136125000]: idx=7, val=127
FLATTEN [t=136135000]: idx=8, val=127
FLATTEN [t=136145000]: idx=9, val=127
FC1 [t=137325000]: idx=41, val=19
FLATTEN [t=138515000]: idx=246, val=93
FLATTEN [t=138525000]: idx=247, val=93
FLATTEN [t=138535000]: idx=248, val=93
FLATTEN [t=138545000]: idx=249, val=93
FLATTEN [t=138555000]: idx=250, val=93
FLATTEN [t=138565000]: idx=251, val=93
FLATTEN [t=138575000]: idx=252, val=93
FLATTEN [t=138585000]: idx=253, val=93
FLATTEN [t=138595000]: idx=254, val=93
FLATTEN [t=138605000]: idx=255, val=93
FLATTEN [t=138615000]: idx=0, val=127
FLATTEN [t=138625000]: idx=1, val=127
FLATTEN [t=138635000]: idx=2, val=127
FLATTEN [t=138645000]: idx=3, val=127
FLATTEN [t=138655000]: idx=4, val=127
FLATTEN [t=138665000]: idx=5, val=127
FLATTEN [t=138675000]: idx=6, val=127
FLATTEN [t=138685000]: idx=7, val=127
FLATTEN [t=138695000]: idx=8, val=127
FLATTEN [t=138705000]: idx=9, val=127
FC1 [t=139915000]: idx=42, val=0
FLATTEN [t=141075000]: idx=246, val=93
FLATTEN [t=141085000]: idx=247, val=93
FLATTEN [t=141095000]: idx=248, val=93
FLATTEN [t=141105000]: idx=249, val=93
FLATTEN [t=141115000]: idx=250, val=93
FLATTEN [t=141125000]: idx=251, val=93
FLATTEN [t=141135000]: idx=252, val=93
FLATTEN [t=141145000]: idx=253, val=93
FLATTEN [t=141155000]: idx=254, val=93
FLATTEN [t=141165000]: idx=255, val=93
FLATTEN [t=141175000]: idx=0, val=127
FLATTEN [t=141185000]: idx=1, val=127
FLATTEN [t=141195000]: idx=2, val=127
FLATTEN [t=141205000]: idx=3, val=127
FLATTEN [t=141215000]: idx=4, val=127
FLATTEN [t=141225000]: idx=5, val=127
FLATTEN [t=141235000]: idx=6, val=127
FLATTEN [t=141245000]: idx=7, val=127
FLATTEN [t=141255000]: idx=8, val=127
FLATTEN [t=141265000]: idx=9, val=127
FC1 [t=142505000]: idx=43, val=22
FLATTEN [t=143635000]: idx=246, val=93
FLATTEN [t=143645000]: idx=247, val=93
FLATTEN [t=143655000]: idx=248, val=93
FLATTEN [t=143665000]: idx=249, val=93
FLATTEN [t=143675000]: idx=250, val=93
FLATTEN [t=143685000]: idx=251, val=93
FLATTEN [t=143695000]: idx=252, val=93
FLATTEN [t=143705000]: idx=253, val=93
FLATTEN [t=143715000]: idx=254, val=93
FLATTEN [t=143725000]: idx=255, val=93
FLATTEN [t=143735000]: idx=0, val=127
FLATTEN [t=143745000]: idx=1, val=127
FLATTEN [t=143755000]: idx=2, val=127
FLATTEN [t=143765000]: idx=3, val=127
FLATTEN [t=143775000]: idx=4, val=127
FLATTEN [t=143785000]: idx=5, val=127
FLATTEN [t=143795000]: idx=6, val=127
FLATTEN [t=143805000]: idx=7, val=127
FLATTEN [t=143815000]: idx=8, val=127
FLATTEN [t=143825000]: idx=9, val=127
FC1 [t=145095000]: idx=44, val=0
FLATTEN [t=146195000]: idx=246, val=93
FLATTEN [t=146205000]: idx=247, val=93
FLATTEN [t=146215000]: idx=248, val=93
FLATTEN [t=146225000]: idx=249, val=93
FLATTEN [t=146235000]: idx=250, val=93
FLATTEN [t=146245000]: idx=251, val=93
FLATTEN [t=146255000]: idx=252, val=93
FLATTEN [t=146265000]: idx=253, val=93
FLATTEN [t=146275000]: idx=254, val=93
FLATTEN [t=146285000]: idx=255, val=93
FLATTEN [t=146295000]: idx=0, val=127
FLATTEN [t=146305000]: idx=1, val=127
FLATTEN [t=146315000]: idx=2, val=127
FLATTEN [t=146325000]: idx=3, val=127
FLATTEN [t=146335000]: idx=4, val=127
FLATTEN [t=146345000]: idx=5, val=127
FLATTEN [t=146355000]: idx=6, val=127
FLATTEN [t=146365000]: idx=7, val=127
FLATTEN [t=146375000]: idx=8, val=127
FLATTEN [t=146385000]: idx=9, val=127
FC1 [t=147685000]: idx=45, val=47
FLATTEN [t=148755000]: idx=246, val=93
FLATTEN [t=148765000]: idx=247, val=93
FLATTEN [t=148775000]: idx=248, val=93
FLATTEN [t=148785000]: idx=249, val=93
FLATTEN [t=148795000]: idx=250, val=93
FLATTEN [t=148805000]: idx=251, val=93
FLATTEN [t=148815000]: idx=252, val=93
FLATTEN [t=148825000]: idx=253, val=93
FLATTEN [t=148835000]: idx=254, val=93
FLATTEN [t=148845000]: idx=255, val=93
FLATTEN [t=148855000]: idx=0, val=127
FLATTEN [t=148865000]: idx=1, val=127
FLATTEN [t=148875000]: idx=2, val=127
FLATTEN [t=148885000]: idx=3, val=127
FLATTEN [t=148895000]: idx=4, val=127
FLATTEN [t=148905000]: idx=5, val=127
FLATTEN [t=148915000]: idx=6, val=127
FLATTEN [t=148925000]: idx=7, val=127
FLATTEN [t=148935000]: idx=8, val=127
FLATTEN [t=148945000]: idx=9, val=127
FC1 [t=150275000]: idx=46, val=0
FLATTEN [t=151315000]: idx=246, val=93
FLATTEN [t=151325000]: idx=247, val=93
FLATTEN [t=151335000]: idx=248, val=93
FLATTEN [t=151345000]: idx=249, val=93
FLATTEN [t=151355000]: idx=250, val=93
FLATTEN [t=151365000]: idx=251, val=93
FLATTEN [t=151375000]: idx=252, val=93
FLATTEN [t=151385000]: idx=253, val=93
FLATTEN [t=151395000]: idx=254, val=93
FLATTEN [t=151405000]: idx=255, val=93
FLATTEN [t=151415000]: idx=0, val=127
FLATTEN [t=151425000]: idx=1, val=127
FLATTEN [t=151435000]: idx=2, val=127
FLATTEN [t=151445000]: idx=3, val=127
FLATTEN [t=151455000]: idx=4, val=127
FLATTEN [t=151465000]: idx=5, val=127
FLATTEN [t=151475000]: idx=6, val=127
FLATTEN [t=151485000]: idx=7, val=127
FLATTEN [t=151495000]: idx=8, val=127
FLATTEN [t=151505000]: idx=9, val=127
FC1 [t=152865000]: idx=47, val=5
FLATTEN [t=153875000]: idx=246, val=93
FLATTEN [t=153885000]: idx=247, val=93
FLATTEN [t=153895000]: idx=248, val=93
FLATTEN [t=153905000]: idx=249, val=93
FLATTEN [t=153915000]: idx=250, val=93
FLATTEN [t=153925000]: idx=251, val=93
FLATTEN [t=153935000]: idx=252, val=93
FLATTEN [t=153945000]: idx=253, val=93
FLATTEN [t=153955000]: idx=254, val=93
FLATTEN [t=153965000]: idx=255, val=93
FLATTEN [t=153975000]: idx=0, val=127
FLATTEN [t=153985000]: idx=1, val=127
FLATTEN [t=153995000]: idx=2, val=127
FLATTEN [t=154005000]: idx=3, val=127
FLATTEN [t=154015000]: idx=4, val=127
FLATTEN [t=154025000]: idx=5, val=127
FLATTEN [t=154035000]: idx=6, val=127
FLATTEN [t=154045000]: idx=7, val=127
FLATTEN [t=154055000]: idx=8, val=127
FLATTEN [t=154065000]: idx=9, val=127
FC1 [t=155455000]: idx=48, val=0
FLATTEN [t=156435000]: idx=246, val=93
FLATTEN [t=156445000]: idx=247, val=93
FLATTEN [t=156455000]: idx=248, val=93
FLATTEN [t=156465000]: idx=249, val=93
FLATTEN [t=156475000]: idx=250, val=93
FLATTEN [t=156485000]: idx=251, val=93
FLATTEN [t=156495000]: idx=252, val=93
FLATTEN [t=156505000]: idx=253, val=93
FLATTEN [t=156515000]: idx=254, val=93
FLATTEN [t=156525000]: idx=255, val=93
FLATTEN [t=156535000]: idx=0, val=127
FLATTEN [t=156545000]: idx=1, val=127
FLATTEN [t=156555000]: idx=2, val=127
FLATTEN [t=156565000]: idx=3, val=127
FLATTEN [t=156575000]: idx=4, val=127
FLATTEN [t=156585000]: idx=5, val=127
FLATTEN [t=156595000]: idx=6, val=127
FLATTEN [t=156605000]: idx=7, val=127
FLATTEN [t=156615000]: idx=8, val=127
FLATTEN [t=156625000]: idx=9, val=127
FC1 [t=158045000]: idx=49, val=63
FLATTEN [t=158995000]: idx=246, val=93
FLATTEN [t=159005000]: idx=247, val=93
FLATTEN [t=159015000]: idx=248, val=93
FLATTEN [t=159025000]: idx=249, val=93
FLATTEN [t=159035000]: idx=250, val=93
FLATTEN [t=159045000]: idx=251, val=93
FLATTEN [t=159055000]: idx=252, val=93
FLATTEN [t=159065000]: idx=253, val=93
FLATTEN [t=159075000]: idx=254, val=93
FLATTEN [t=159085000]: idx=255, val=93
FLATTEN [t=159095000]: idx=0, val=127
FLATTEN [t=159105000]: idx=1, val=127
FLATTEN [t=159115000]: idx=2, val=127
FLATTEN [t=159125000]: idx=3, val=127
FLATTEN [t=159135000]: idx=4, val=127
FLATTEN [t=159145000]: idx=5, val=127
FLATTEN [t=159155000]: idx=6, val=127
FLATTEN [t=159165000]: idx=7, val=127
FLATTEN [t=159175000]: idx=8, val=127
FLATTEN [t=159185000]: idx=9, val=127
FC1 [t=160635000]: idx=50, val=0
FLATTEN [t=161555000]: idx=246, val=93
FLATTEN [t=161565000]: idx=247, val=93
FLATTEN [t=161575000]: idx=248, val=93
FLATTEN [t=161585000]: idx=249, val=93
FLATTEN [t=161595000]: idx=250, val=93
FLATTEN [t=161605000]: idx=251, val=93
FLATTEN [t=161615000]: idx=252, val=93
FLATTEN [t=161625000]: idx=253, val=93
FLATTEN [t=161635000]: idx=254, val=93
FLATTEN [t=161645000]: idx=255, val=93
FLATTEN [t=161655000]: idx=0, val=127
FLATTEN [t=161665000]: idx=1, val=127
FLATTEN [t=161675000]: idx=2, val=127
FLATTEN [t=161685000]: idx=3, val=127
FLATTEN [t=161695000]: idx=4, val=127
FLATTEN [t=161705000]: idx=5, val=127
FLATTEN [t=161715000]: idx=6, val=127
FLATTEN [t=161725000]: idx=7, val=127
FLATTEN [t=161735000]: idx=8, val=127
FLATTEN [t=161745000]: idx=9, val=127
FC1 [t=163225000]: idx=51, val=0
FLATTEN [t=164115000]: idx=246, val=93
FLATTEN [t=164125000]: idx=247, val=93
FLATTEN [t=164135000]: idx=248, val=93
FLATTEN [t=164145000]: idx=249, val=93
FLATTEN [t=164155000]: idx=250, val=93
FLATTEN [t=164165000]: idx=251, val=93
FLATTEN [t=164175000]: idx=252, val=93
FLATTEN [t=164185000]: idx=253, val=93
FLATTEN [t=164195000]: idx=254, val=93
FLATTEN [t=164205000]: idx=255, val=93
FLATTEN [t=164215000]: idx=0, val=127
FLATTEN [t=164225000]: idx=1, val=127
FLATTEN [t=164235000]: idx=2, val=127
FLATTEN [t=164245000]: idx=3, val=127
FLATTEN [t=164255000]: idx=4, val=127
FLATTEN [t=164265000]: idx=5, val=127
FLATTEN [t=164275000]: idx=6, val=127
FLATTEN [t=164285000]: idx=7, val=127
FLATTEN [t=164295000]: idx=8, val=127
FLATTEN [t=164305000]: idx=9, val=127
FC1 [t=165815000]: idx=52, val=66
FLATTEN [t=166675000]: idx=246, val=93
FLATTEN [t=166685000]: idx=247, val=93
FLATTEN [t=166695000]: idx=248, val=93
FLATTEN [t=166705000]: idx=249, val=93
FLATTEN [t=166715000]: idx=250, val=93
FLATTEN [t=166725000]: idx=251, val=93
FLATTEN [t=166735000]: idx=252, val=93
FLATTEN [t=166745000]: idx=253, val=93
FLATTEN [t=166755000]: idx=254, val=93
FLATTEN [t=166765000]: idx=255, val=93
FLATTEN [t=166775000]: idx=0, val=127
FLATTEN [t=166785000]: idx=1, val=127
FLATTEN [t=166795000]: idx=2, val=127
FLATTEN [t=166805000]: idx=3, val=127
FLATTEN [t=166815000]: idx=4, val=127
FLATTEN [t=166825000]: idx=5, val=127
FLATTEN [t=166835000]: idx=6, val=127
FLATTEN [t=166845000]: idx=7, val=127
FLATTEN [t=166855000]: idx=8, val=127
FLATTEN [t=166865000]: idx=9, val=127
FC1 [t=168405000]: idx=53, val=0
FLATTEN [t=169235000]: idx=246, val=93
FLATTEN [t=169245000]: idx=247, val=93
FLATTEN [t=169255000]: idx=248, val=93
FLATTEN [t=169265000]: idx=249, val=93
FLATTEN [t=169275000]: idx=250, val=93
FLATTEN [t=169285000]: idx=251, val=93
FLATTEN [t=169295000]: idx=252, val=93
FLATTEN [t=169305000]: idx=253, val=93
FLATTEN [t=169315000]: idx=254, val=93
FLATTEN [t=169325000]: idx=255, val=93
FLATTEN [t=169335000]: idx=0, val=127
FLATTEN [t=169345000]: idx=1, val=127
FLATTEN [t=169355000]: idx=2, val=127
FLATTEN [t=169365000]: idx=3, val=127
FLATTEN [t=169375000]: idx=4, val=127
FLATTEN [t=169385000]: idx=5, val=127
FLATTEN [t=169395000]: idx=6, val=127
FLATTEN [t=169405000]: idx=7, val=127
FLATTEN [t=169415000]: idx=8, val=127
FLATTEN [t=169425000]: idx=9, val=127
FC1 [t=170995000]: idx=54, val=0
FLATTEN [t=171795000]: idx=246, val=93
FLATTEN [t=171805000]: idx=247, val=93
FLATTEN [t=171815000]: idx=248, val=93
FLATTEN [t=171825000]: idx=249, val=93
FLATTEN [t=171835000]: idx=250, val=93
FLATTEN [t=171845000]: idx=251, val=93
FLATTEN [t=171855000]: idx=252, val=93
FLATTEN [t=171865000]: idx=253, val=93
FLATTEN [t=171875000]: idx=254, val=93
FLATTEN [t=171885000]: idx=255, val=93
